att,bi,block,cos_1000_2500,cos_1000_5000,cos_2500_5000,d_in,d_out,ds,fro,kind,layer,proj,rms,s1,s16,s_ratio,side,srank,step
1,0,down_0,,,,320,320,pets,0.3520695414952679,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_q,to_q,0.0011002173171727123,0.1392556387136713,0.04084779245313485,0.29332954004917183,down,6.3919199915374625,2500
1,0,down_0,0.6313913624839604,0.4819416066393692,0.7064299176848351,320,320,pets,0.4925805158891882,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_q,to_q,0.0015393141121537131,0.19346943197030914,0.056485969457633865,0.29196327751818957,down,6.482309240940911,5000
1,0,down_0,,,,320,320,pets,0.2118911280662957,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_v,to_v,0.0006621597752071741,0.1068528533662257,0.015024289735373739,0.14060728620769478,down,3.9323602580332517,1000
1,0,down_0,,,,320,320,pets,0.3022995765649034,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_v,to_v,0.0009446861767653232,0.13592791490948963,0.027813689132740287,0.2046208768173969,down,4.946041633001147,2500
1,0,down_0,0.6661838464175045,0.5006036191149166,0.7374176776251417,320,320,pets,0.42338698998968544,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_v,to_v,0.001323084343717767,0.19599962517688127,0.05212651683610184,0.2659521251076878,down,4.666212747334469,5000
1,0,down_0,,,,768,320,pets,0.4188066583604839,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_k,to_k,0.0008448079234952778,0.32627060801127616,0.011763558061039956,0.036054605509036226,down,1.647673856261227,1000
1,0,down_0,,,,768,320,pets,0.6637033054455614,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_k,to_k,0.001338808254590351,0.44456388284738924,0.019910463351006102,0.04478650677486773,down,2.228843664310545,2500
1,0,down_0,0.7329901740909991,0.5651537890858503,0.7735238138512641,768,320,pets,0.9893120888964327,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_k,to_k,0.00199561939817581,0.608551356519101,0.03798649236867865,0.062421177706283436,down,2.6428478557049453,5000
1,0,down_0,,,,320,320,pets,0.2593213265916698,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_out.0,to_out,0.0008103791455989681,0.21654245917582562,0.008207990622294688,0.03790476312837133,down,1.4341360080425762,1000
1,0,down_0,,,,320,320,pets,0.38114974491291487,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_out.0,to_out,0.001191092952852859,0.2823275710854367,0.014134746669759434,0.05006505958811242,down,1.822571954924155,2500
1,0,down_0,0.7249626866928925,0.5555849893364146,0.7659824916879173,320,320,pets,0.5342329048491766,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_out.0,to_out,0.0016694778276536769,0.3371641957453258,0.026470193478832615,0.07850831675741353,down,2.510604878850594,5000
1,0,down_0,,,,320,320,pets,0.26428055151794094,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_q,to_q,0.0008258767234935654,0.14681019762834807,0.01650938225022618,0.11245392021077374,down,3.2405442958997135,1000
1,0,down_0,,,,320,320,pets,0.39918690701913734,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_q,to_q,0.0012474590844348042,0.21571281035553733,0.027033392338305182,0.12532121895657847,down,3.424527852971877,2500
1,0,down_0,0.7067617048125938,0.5957893748127401,0.7637893654198206,320,320,pets,0.5592670418442552,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_q,to_q,0.0017477095057632976,0.2859520572008181,0.0410919174748606,0.1437021222267431,down,3.8251811129889206,5000
1,0,down_0,,,,768,320,pets,0.3287468396404579,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,to_v,0.0006631411640863614,0.2693866723025397,0.0024877386898595985,0.009234824680063227,down,1.4892614983908754,1000
